2.3100291430674373e-26 4.5651491894095873e-23 2.80698805997392e-20 5.369999313397266e-18 3.196362078128264e-16 5.9195103378050385e-15 3.410858253664105e-14 6.114903874966004e-14 3.410858253664105e-14 5.919510337805049e-15 3.196362078128272e-16 5.369999313397284e-18 2.80698805997392e-20 4.5651491894095873e-23 2.3100291430674373e-26
4.5651491894095873e-23 9.021785367561749e-20 5.547254373447634e-17 1.0612354431222819e-14 6.316747039238891e-13 1.1698314673402126e-11 6.740640843703467e-11 1.2084457268383323e-10 6.740640843703467e-11 1.1698314673402147e-11 6.316747039238907e-13 1.0612354431222855e-14 5.547254373447634e-17 9.021785367561749e-20 4.5651491894095873e-23
2.80698805997392e-20 5.547254373447634e-17 3.4108582536640897e-14 6.5252527224649946e-12 3.88399870001014e-10 7.192980611944537e-09 4.1446396557513625e-08 7.430409359305967e-08 4.1446396557513625e-08 7.192980611944549e-09 3.883998700010149e-10 6.525252722465017e-12 3.4108582536640897e-14 5.547254373447634e-17 2.80698805997392e-20
5.369999313397266e-18 1.0612354431222819e-14 6.5252527224649946e-12 1.2483345810778485e-09 7.43040935930597e-08 1.376076425055434e-06 7.92903697134739e-06 1.421498499644647e-05 7.92903697134739e-06 1.3760764250554366e-06 7.430409359305988e-08 1.2483345810778526e-09 6.5252527224649946e-12 1.0612354431222819e-14 5.369999313397266e-18
3.196362078128264e-16 6.316747039238891e-13 3.88399870001014e-10 7.43040935930597e-08 4.422771273322491e-06 8.190761757976614e-05 0.00047195672871060677 0.0008461125659820437 0.00047195672871060677 8.190761757976628e-05 4.422771273322502e-06 7.430409359305995e-08 3.88399870001014e-10 6.316747039238891e-13 3.196362078128264e-16
5.9195103378050385e-15 1.1698314673402126e-11 7.192980611944537e-09 1.376076425055434e-06 8.190761757976614e-05 0.0015168900680123483 0.0087404138402088 0.015669601749906854 0.0087404138402088 0.001516890068012351 8.190761757976634e-05 1.376076425055439e-06 7.192980611944537e-09 1.1698314673402126e-11 5.9195103378050385e-15
3.410858253664105e-14 6.740640843703467e-11 4.1446396557513625e-08 7.92903697134739e-06 0.00047195672871060677 0.0087404138402088 0.05036280196508721 0.09028920875255608 0.05036280196508721 0.008740413840208816 0.0004719567287106079 7.929036971347418e-06 4.1446396557513625e-08 6.740640843703467e-11 3.410858253664105e-14
6.114903874966004e-14 1.2084457268383323e-10 7.430409359305967e-08 1.421498499644647e-05 0.0008461125659820437 0.015669601749906854 0.09028920875255608 0.1618683015852439 0.09028920875255608 0.01566960174990688 0.0008461125659820458 1.421498499644652e-05 7.430409359305967e-08 1.2084457268383323e-10 6.114903874966004e-14
3.410858253664105e-14 6.740640843703467e-11 4.1446396557513625e-08 7.92903697134739e-06 0.00047195672871060677 0.0087404138402088 0.05036280196508721 0.09028920875255608 0.05036280196508721 0.008740413840208816 0.0004719567287106079 7.929036971347418e-06 4.1446396557513625e-08 6.740640843703467e-11 3.410858253664105e-14
5.919510337805049e-15 1.1698314673402147e-11 7.192980611944549e-09 1.3760764250554366e-06 8.190761757976628e-05 0.001516890068012351 0.008740413840208816 0.01566960174990688 0.008740413840208816 0.0015168900680123537 8.190761757976649e-05 1.3760764250554412e-06 7.192980611944549e-09 1.1698314673402147e-11 5.919510337805049e-15
3.196362078128272e-16 6.316747039238907e-13 3.883998700010149e-10 7.430409359305988e-08 4.422771273322502e-06 8.190761757976634e-05 0.0004719567287106079 0.0008461125659820458 0.0004719567287106079 8.190761757976649e-05 4.422771273322513e-06 7.430409359306013e-08 3.883998700010149e-10 6.316747039238907e-13 3.196362078128272e-16
5.369999313397284e-18 1.0612354431222855e-14 6.525252722465017e-12 1.2483345810778526e-09 7.430409359305995e-08 1.376076425055439e-06 7.929036971347418e-06 1.421498499644652e-05 7.929036971347418e-06 1.3760764250554412e-06 7.430409359306013e-08 1.248334581077857e-09 6.525252722465017e-12 1.0612354431222855e-14 5.369999313397284e-18
2.80698805997392e-20 5.547254373447634e-17 3.4108582536640897e-14 6.5252527224649946e-12 3.88399870001014e-10 7.192980611944537e-09 4.1446396557513625e-08 7.430409359305967e-08 4.1446396557513625e-08 7.192980611944549e-09 3.883998700010149e-10 6.525252722465017e-12 3.4108582536640897e-14 5.547254373447634e-17 2.80698805997392e-20
4.5651491894095873e-23 9.021785367561749e-20 5.547254373447634e-17 1.0612354431222819e-14 6.316747039238891e-13 1.1698314673402126e-11 6.740640843703467e-11 1.2084457268383323e-10 6.740640843703467e-11 1.1698314673402147e-11 6.316747039238907e-13 1.0612354431222855e-14 5.547254373447634e-17 9.021785367561749e-20 4.5651491894095873e-23
2.3100291430674373e-26 4.5651491894095873e-23 2.80698805997392e-20 5.369999313397266e-18 3.196362078128264e-16 5.9195103378050385e-15 3.410858253664105e-14 6.114903874966004e-14 3.410858253664105e-14 5.919510337805049e-15 3.196362078128272e-16 5.369999313397284e-18 2.80698805997392e-20 4.5651491894095873e-23 2.3100291430674373e-26
